Ngày,Giá đóng,Giá trị thay đổi,% thay đổi,Giá mở,Giá cao nhất,Giá thấp nhất,Tổng KL GD,Tổng GT GD
10/08/2023,"82,200",-0.90,-1.09,"83,100","83,300","82,200","134,330","11,041,926,000"
09/08/2023,"83,100",-1.10,-1.32,"84,200","84,700","83,000","98,270","8,166,237,000"
08/08/2023,"84,200",-0.30,-0.36,"84,500","84,600","83,800","63,600","5,355,120,000"
07/08/2023,"84,500",1.20,1.42,"83,300","84,500","83,300","75,250","6,358,625,000"
04/08/2023,"83,300",-0.40,-0.48,"83,700","84,500","83,300","161,890","13,485,437,000"
03/08/2023,"83,700",0.20,0.24,"83,500","84,200","82,900","90,790","7,599,123,000"
02/08/2023,"83,500",-1.00,-1.20,"84,500","84,800","83,500","99,630","8,319,105,000"
01/08/2023,"84,500",-1.10,-1.30,"85,600","86,300","84,500","128,730","10,877,685,000"
31/07/2023,"85,600",1.20,1.40,"84,400","85,800","84,400","147,150","12,596,040,000"
28/07/2023,"84,400",0.70,0.83,"83,700","84,400","83,100","89,840","7,582,496,000"
27/07/2023,"83,700",1.00,1.19,"82,700","84,400","82,800","141,770","11,866,149,000"
26/07/2023,"82,700",1.40,1.69,"81,300","82,700","81,100","127,080","10,509,516,000"
25/07/2023,"81,300",0.30,0.37,"81,000","82,200","81,000","105,690","8,592,597,000"
24/07/2023,"81,000",0.00,0.00,"81,000","81,300","80,600","117,270","9,498,870,000"
21/07/2023,"81,000",0.70,0.86,"80,300","81,000","79,600","127,360","10,316,160,000"
20/07/2023,"80,300",1.80,2.24,"78,500","81,300","78,500","229,430","18,423,229,000"
19/07/2023,"78,500",-0.20,-0.25,"78,700","78,900","78,300","70,860","5,562,510,000"
18/07/2023,"78,700",-0.30,-0.38,"79,000","79,000","78,100","71,830","5,653,021,000"
17/07/2023,"79,000",0.70,0.89,"78,300","79,200","78,500","115,330","9,111,070,000"
14/07/2023,"78,300",2.50,3.19,"75,800","78,300","76,100","282,280","22,102,524,000"
13/07/2023,"75,800",0.50,0.66,"75,300","75,800","75,400","125,240","9,493,192,000"
12/07/2023,"75,300",0.30,0.40,"75,000","75,700","74,900","90,490","6,813,897,000"
11/07/2023,"75,000",-0.30,-0.40,"75,300","75,400","75,000","109,130","8,184,750,000"
10/07/2023,"75,300",0.00,0.00,"75,300","75,900","74,900","115,430","8,691,879,000"
07/07/2023,"75,300",0.70,0.93,"74,600","75,500","74,200","89,630","6,749,139,000"
06/07/2023,"74,600",-0.20,-0.27,"74,800","75,200","74,000","151,700","11,316,820,000"
05/07/2023,"74,800",-12.20,-16.31,"87,000","76,500","74,800","178,730","13,369,004,000"
04/07/2023,"87,000",0.60,0.69,"86,400","87,000","86,200","132,810","11,554,470,000"
03/07/2023,"86,400",0.40,0.46,"86,000","86,800","86,000","103,960","8,982,144,000"
30/06/2023,"86,000",-0.50,-0.58,"86,500","86,600","86,000","73,350","6,308,100,000"
29/06/2023,"86,500",-0.50,-0.58,"87,000","87,100","86,500","56,240","4,864,760,000"
28/06/2023,"87,000",-0.30,-0.34,"87,300","87,800","87,000","96,490","8,394,630,000"
27/06/2023,"87,300",1.50,1.72,"85,800","87,300","86,000","154,040","13,447,692,000"
26/06/2023,"85,800",0.70,0.82,"85,100","85,800","84,600","85,940","7,373,652,000"
23/06/2023,"85,100",-0.40,-0.47,"85,500","85,600","84,800","82,200","6,995,220,000"
22/06/2023,"85,500",-0.30,-0.35,"85,800","86,500","84,700","101,970","8,718,435,000"
21/06/2023,"85,800",0.30,0.35,"85,500","86,400","85,400","70,580","6,055,764,000"
20/06/2023,"85,500",0.80,0.94,"84,700","85,800","84,700","94,450","8,075,475,000"
19/06/2023,"84,700",0.20,0.24,"84,500","85,500","84,500","66,320","5,617,304,000"
16/06/2023,"85,900",1.80,2.10,"84,100","86,200","83,400","183,340","15,748,906,000"
15/06/2023,"84,100",-0.10,-0.12,"84,200","84,400","83,600","79,860","6,716,226,000"
14/06/2023,"84,200",-0.20,-0.24,"84,400","84,800","84,100","65,860","5,545,412,000"
13/06/2023,"84,400",-0.50,-0.59,"84,900","84,900","84,300","46,680","3,939,792,000"
12/06/2023,"84,900",0.30,0.35,"84,600","84,900","83,600","51,970","4,412,253,000"
09/06/2023,"84,600",1.00,1.18,"83,600","84,700","83,700","68,020","5,754,492,000"
08/06/2023,"83,600",-1.40,-1.67,"85,000","84,900","83,500","124,450","10,404,020,000"
07/06/2023,"85,000",-0.30,-0.35,"85,300","85,400","84,300","70,580","5,999,300,000"
06/06/2023,"85,300",0.30,0.35,"85,000","85,300","84,700","51,400","4,384,420,000"
05/06/2023,"85,000",1.20,1.41,"83,800","85,200","83,800","142,550","12,116,750,000"
02/06/2023,"83,800",0.30,0.36,"83,500","84,300","83,100","73,590","6,166,842,000"
01/06/2023,"83,500",-0.60,-0.72,"84,100","84,000","83,100","53,730","4,486,455,000"
31/05/2023,"84,100",0.10,0.12,"84,000","84,200","83,100","83,940","7,059,354,000"
30/05/2023,"84,000",0.90,1.07,"83,100","84,900","82,900","165,910","13,936,440,000"
29/05/2023,"83,100",0.00,0.00,"83,100","83,700","82,900","87,960","7,309,476,000"
26/05/2023,"83,100",-0.10,-0.12,"83,200","83,400","82,300","86,440","7,183,164,000"
25/05/2023,"83,200",1.90,2.28,"81,300","83,400","81,000","134,130","11,159,616,000"
24/05/2023,"81,300",-0.70,-0.86,"82,000","82,100","81,100","46,430","3,774,759,000"
23/05/2023,"82,000",-0.50,-0.61,"82,500","82,500","81,400","65,650","5,383,300,000"
22/05/2023,"82,500",-0.30,-0.36,"82,800","82,800","82,000","56,100","4,628,250,000"
19/05/2023,"82,800",-0.10,-0.12,"82,900","83,300","81,800","107,360","8,889,408,000"
18/05/2023,"82,900",1.40,1.69,"81,500","83,000","81,400","154,980","12,847,842,000"
17/05/2023,"81,500",0.00,0.00,"81,500","82,700","81,100","97,620","7,956,030,000"
16/05/2023,"81,500",0.50,0.61,"81,000","81,700","80,800","76,650","6,246,975,000"
15/05/2023,"81,000",0.50,0.62,"80,500","81,800","80,800","93,470","7,571,070,000"
12/05/2023,"80,500",1.40,1.74,"79,100","80,600","78,800","108,310","8,718,955,000"
11/05/2023,"79,100",0.10,0.13,"79,000","79,600","79,000","47,590","3,764,369,000"
10/05/2023,"79,000",0.10,0.13,"78,900","79,600","79,000","63,250","4,996,750,000"
09/05/2023,"78,900",0.40,0.51,"78,500","79,800","78,600","60,590","4,780,551,000"
08/05/2023,"78,500",0.10,0.13,"78,400","78,900","78,400","36,290","2,848,765,000"
05/05/2023,"78,400",-0.10,-0.13,"78,500","78,600","78,200","31,920","2,502,528,000"
04/05/2023,"78,500",1.00,1.27,"77,500","78,700","77,600","49,720","3,903,020,000"
28/04/2023,"77,500",-0.80,-1.03,"78,300","78,800","77,500","94,560","7,328,400,000"
27/04/2023,"78,300",0.00,0.00,"78,300","78,800","78,100","22,100","1,730,430,000"
26/04/2023,"78,300",-0.10,-0.13,"78,400","78,400","77,600","77,200","6,044,760,000"
25/04/2023,"78,400",-0.70,-0.89,"79,100","79,300","78,300","54,000","4,233,600,000"
24/04/2023,"79,100",-0.20,-0.25,"79,300","80,600","79,000","79,450","6,284,495,000"
21/04/2023,"79,300",-0.10,-0.13,"79,400","80,000","79,300","32,400","2,569,320,000"
20/04/2023,"79,400",0.10,0.13,"79,300","79,800","79,200","36,440","2,893,336,000"
19/04/2023,"79,300",-0.10,-0.13,"79,400","79,800","79,300","41,980","3,329,014,000"
18/04/2023,"79,400",-0.20,-0.25,"79,600","80,000","79,200","30,160","2,394,704,000"
17/04/2023,"79,600",0.00,0.00,"79,600","79,700","79,000","44,990","3,581,204,000"
14/04/2023,"79,600",0.00,0.00,"79,600","80,100","79,300","39,880","3,174,448,000"
13/04/2023,"79,600",-0.70,-0.88,"80,300","80,400","79,300","54,050","4,302,380,000"
12/04/2023,"80,300",0.00,0.00,"80,300","80,500","79,900","57,470","4,614,841,000"
11/04/2023,"80,300",0.00,0.00,"80,300","80,500","80,100","53,400","4,288,020,000"
10/04/2023,"80,300",-0.20,-0.25,"80,500","81,000","80,100","76,980","6,181,494,000"
07/04/2023,"80,500",0.20,0.25,"80,300","80,700","80,000","35,980","2,896,390,000"
06/04/2023,"80,300",-0.30,-0.37,"80,600","81,500","80,300","61,290","4,921,587,000"
05/04/2023,"80,600",0.10,0.12,"80,500","80,600","79,700","42,200","3,401,320,000"
04/04/2023,"80,500",-0.40,-0.50,"80,900","81,000","80,000","58,460","4,706,030,000"
03/04/2023,"80,900",1.80,2.22,"79,100","80,900","79,100","117,020","9,466,918,000"
31/03/2023,"79,100",0.00,0.00,"79,100","79,500","79,000","67,160","5,312,356,000"
30/03/2023,"79,100",0.10,0.13,"79,000","79,300","78,800","40,840","3,230,444,000"
29/03/2023,"79,000",-0.20,-0.25,"79,200","79,300","78,600","40,450","3,195,550,000"
28/03/2023,"79,200",0.10,0.13,"79,100","79,200","77,500","100,040","7,923,168,000"
27/03/2023,"79,100",5.30,6.70,"73,800","79,200","78,500","76,720","6,068,552,000"
24/03/2023,"78,600",7.50,9.54,"71,100","78,800","78,000","36,670","2,882,262,000"
22/03/2023,"78,500",0.40,0.51,"78,100","78,600","77,600","61,040","4,791,640,000"
21/03/2023,"78,100",0.50,0.64,"77,600","78,700","77,100","53,620","4,187,722,000"
20/03/2023,"77,600",-1.40,-1.80,"79,000","79,300","77,600","76,980","5,973,648,000"
17/03/2023,"79,000",-0.20,-0.25,"79,200","80,000","78,600","42,940","3,392,260,000"
16/03/2023,"79,200",-1.30,-1.64,"80,500","80,000","78,400","85,000","6,732,000,000"
15/03/2023,"80,500",1.80,2.24,"78,700","80,500","79,100","69,180","5,568,990,000"
14/03/2023,"78,700",-0.20,-0.25,"78,900","79,100","78,500","42,740","3,363,638,000"
13/03/2023,"78,900",-0.60,-0.76,"79,500","79,400","78,100","88,650","6,994,485,000"
10/03/2023,"79,500",-1.10,-1.38,"80,600","80,400","79,000","64,090","5,095,155,000"
09/03/2023,"80,600",1.10,1.36,"79,500","80,700","79,200","64,030","5,160,818,000"
08/03/2023,"79,500",0.70,0.88,"78,800","79,500","78,500","51,060","4,059,270,000"
07/03/2023,"78,800",0.60,0.76,"78,200","79,900","78,800","79,200","6,240,960,000"
06/03/2023,"78,200",-0.30,-0.38,"78,500","79,800","78,100","81,720","6,390,504,000"
03/03/2023,"78,500",-1.50,-1.91,"80,000","80,000","78,500","74,080","5,815,280,000"
02/03/2023,"80,000",-0.50,-0.63,"80,500","80,500","79,800","43,080","3,446,400,000"
01/03/2023,"80,500",0.00,0.00,"80,500","80,500","78,700","137,640","11,080,020,000"
28/02/2023,"80,500",0.20,0.25,"80,300","80,700","79,500","52,430","4,220,615,000"
27/02/2023,"80,300",-0.50,-0.62,"80,800","80,500","79,900","101,540","8,153,662,000"
24/02/2023,"80,800",-0.60,-0.74,"81,400","81,300","80,400","55,920","4,518,336,000"
23/02/2023,"81,400",-0.40,-0.49,"81,800","81,700","80,600","116,050","9,446,470,000"
22/02/2023,"81,800",-1.00,-1.22,"82,800","82,500","81,800","74,720","6,112,096,000"
21/02/2023,"82,800",0.00,0.00,"82,800","83,700","82,600","84,000","6,955,200,000"
20/02/2023,"82,800",1.20,1.45,"81,600","83,000","81,400","127,510","10,557,828,000"
17/02/2023,"81,600",0.00,0.00,"81,600","81,600","81,000","46,760","3,815,616,000"
16/02/2023,"81,600",0.00,0.00,"81,600","82,000","80,700","42,420","3,461,472,000"
15/02/2023,"81,600",0.80,0.98,"80,800","81,900","80,300","64,520","5,264,832,000"
14/02/2023,"80,800",0.10,0.12,"80,700","81,000","80,200","61,970","5,007,176,000"
13/02/2023,"80,700",0.00,0.00,"80,700","81,200","80,000","61,320","4,948,524,000"
10/02/2023,"80,700",0.00,0.00,"80,700","81,200","80,500","72,500","5,850,750,000"
09/02/2023,"80,700",-0.50,-0.62,"81,200","81,600","80,700","74,300","5,996,010,000"
08/02/2023,"81,200",0.50,0.62,"80,700","81,700","80,600","66,970","5,437,964,000"
07/02/2023,"80,700",0.20,0.25,"80,500","81,900","80,500","75,080","6,058,956,000"
06/02/2023,"80,500",0.40,0.50,"80,100","81,600","79,700","94,440","7,602,420,000"
03/02/2023,"80,100",-1.80,-2.25,"81,900","82,000","80,100","172,900","13,849,290,000"
02/02/2023,"81,900",-0.10,-0.12,"82,000","82,400","81,300","132,520","10,853,388,000"
01/02/2023,"82,000",-1.50,-1.83,"83,500","84,000","81,800","104,830","8,596,060,000"
31/01/2023,"83,500",-0.20,-0.24,"83,700","83,700","81,700","152,910","12,767,985,000"
30/01/2023,"83,700",-0.30,-0.36,"84,000","84,400","83,700","89,100","7,457,670,000"
27/01/2023,"84,000",0.10,0.12,"83,900","85,500","84,000","114,070","9,581,880,000"
19/01/2023,"83,900",0.50,0.60,"83,400","84,200","82,900","132,720","11,135,208,000"
18/01/2023,"83,400",1.40,1.68,"82,000","83,400","81,800","95,460","7,961,364,000"
17/01/2023,"82,000",1.20,1.46,"80,800","82,000","81,000","97,820","8,021,240,000"
16/01/2023,"80,800",0.80,0.99,"80,000","81,000","79,700","57,450","4,641,960,000"
13/01/2023,"80,000",-0.70,-0.88,"80,700","81,200","80,000","62,830","5,026,400,000"
12/01/2023,"80,700",-0.20,-0.25,"80,900","81,500","80,200","54,250","4,377,975,000"
11/01/2023,"80,900",0.50,0.62,"80,400","81,600","80,400","107,690","8,712,121,000"
10/01/2023,"80,400",0.10,0.12,"80,300","81,300","80,200","75,270","6,051,708,000"
09/01/2023,"80,300",0.00,0.00,"80,300","80,900","79,900","51,890","4,166,767,000"
06/01/2023,"80,300",-0.30,-0.37,"80,600","81,100","80,200","71,940","5,776,782,000"
05/01/2023,"80,600",0.60,0.74,"80,000","81,500","80,200","101,260","8,161,556,000"
04/01/2023,"80,000",0.00,0.00,"80,000","81,000","79,300","79,430","6,354,400,000"
03/01/2023,"80,000",3.10,3.88,"76,900","80,000","76,800","153,520","12,281,600,000"
30/12/2022,"76,900",0.70,0.91,"76,200","76,900","76,000","62,860","4,833,934,000"
29/12/2022,"76,200",-0.50,-0.66,"76,700","77,000","76,200","65,530","4,993,386,000"
28/12/2022,"76,700",0.20,0.26,"76,500","77,000","76,000","58,920","4,519,164,000"
27/12/2022,"76,500",0.10,0.13,"76,400","77,500","76,000","80,520","6,159,780,000"
26/12/2022,"76,400",-1.60,-2.09,"78,000","78,100","76,400","83,250","6,360,300,000"
23/12/2022,"78,000",0.80,1.03,"77,200","78,000","76,200","122,100","9,523,800,000"
22/12/2022,"77,200",0.00,0.00,"77,200","77,500","76,000","65,780","5,078,216,000"
21/12/2022,"77,200",0.60,0.78,"76,600","77,400","75,700","54,410","4,200,452,000"
20/12/2022,"76,600",0.00,0.00,"76,600","77,200","75,400","78,580","6,019,228,000"
19/12/2022,"76,600",-1.30,-1.70,"77,900","78,300","76,600","102,620","7,860,692,000"
15/12/2022,"77,700",1.40,1.80,"76,300","78,100","76,400","117,050","9,094,785,000"
14/12/2022,"76,300",-0.90,-1.18,"77,200","77,500","76,100","115,800","8,835,540,000"
13/12/2022,"77,200",0.20,0.26,"77,000","77,300","75,200","89,970","6,945,684,000"
12/12/2022,"77,000",-1.00,-1.30,"78,000","78,200","76,400","121,350","9,343,950,000"
11/12/2022,"78,000",1.00,1.28,"77,000","78,000","76,200","98,750","7,702,500,000"
09/12/2022,"78,000",1.00,1.28,"77,000","78,000","76,200","98,750","7,702,500,000"
08/12/2022,"77,000",0.50,0.65,"76,500","78,800","75,600","126,730","9,758,210,000"
07/12/2022,"76,500",0.50,0.65,"76,000","76,600","74,800","102,940","7,874,910,000"
06/12/2022,"76,000",-2.30,-3.03,"78,300","78,900","76,000","153,770","11,686,520,000"
05/12/2022,"78,300",0.90,1.15,"77,400","79,000","77,400","121,640","9,524,412,000"
04/12/2022,"77,400",2.70,3.49,"74,700","77,700","74,000","290,140","22,456,836,000"
02/12/2022,"77,400",2.70,3.49,"74,700","77,700","74,000","290,140","22,456,836,000"
01/12/2022,"74,700",0.10,0.13,"74,600","75,800","74,100","177,650","13,270,455,000"
30/11/2022,"74,600",0.30,0.40,"74,300","74,900","73,500","91,150","6,799,790,000"
29/11/2022,"74,300",0.00,0.00,"74,300","74,900","73,000","114,380","8,498,434,000"
28/11/2022,"74,300",2.30,3.10,"72,000","74,500","72,300","114,680","8,520,724,000"
27/11/2022,"72,000",1.50,2.08,"70,500","72,000","70,500","126,740","9,125,280,000"
25/11/2022,"72,000",1.50,2.08,"70,500","72,000","70,500","126,740","9,125,280,000"
24/11/2022,"70,500",0.00,0.00,"70,500","71,000","69,400","78,840","5,558,220,000"
23/11/2022,"70,500",0.00,0.00,"70,500","71,000","69,700","46,590","3,284,595,000"
22/11/2022,"70,500",0.40,0.57,"70,100","72,000","69,100","117,630","8,292,915,000"
21/11/2022,"70,100",-1.40,-2.00,"71,500","71,800","69,500","84,050","5,891,905,000"
20/11/2022,"71,500",0.50,0.70,"71,000","72,000","69,200","126,170","9,021,155,000"
18/11/2022,"71,500",0.50,0.70,"71,000","72,000","69,200","126,170","9,021,155,000"
17/11/2022,"71,000",1.70,2.39,"69,300","72,000","64,500","154,630","10,978,730,000"
16/11/2022,"69,300",3.40,4.91,"65,900","70,000","61,300","305,040","21,139,272,000"
15/11/2022,"65,900",-4.90,-7.44,"70,800","70,000","65,900","311,490","20,527,191,000"
14/11/2022,"70,800",-2.00,-2.82,"72,800","72,400","70,000","163,900","11,604,120,000"
13/11/2022,"72,800",-0.20,-0.27,"73,000","73,600","72,000","100,290","7,301,112,000"
11/11/2022,"72,800",-0.20,-0.27,"73,000","73,600","72,000","100,290","7,301,112,000"
10/11/2022,"73,000",-1.00,-1.37,"74,000","73,700","69,100","159,520","11,644,960,000"
09/11/2022,"74,000",0.70,0.95,"73,300","74,300","73,300","69,770","5,162,980,000"
08/11/2022,"73,300",0.70,0.95,"72,600","73,900","71,400","94,500","6,926,850,000"
07/11/2022,"72,600",-0.30,-0.41,"72,900","74,000","72,600","157,240","11,415,624,000"
06/11/2022,"72,900",-1.20,-1.65,"74,100","74,000","71,500","164,680","12,005,172,000"
04/11/2022,"72,900",-1.20,-1.65,"74,100","74,000","71,500","164,680","12,005,172,000"
03/11/2022,"74,100",0.10,0.13,"74,000","75,700","73,700","62,240","4,611,984,000"
02/11/2022,"74,000",-1.50,-2.03,"75,500","76,000","74,000","97,820","7,238,680,000"
01/11/2022,"75,500",-0.10,-0.13,"75,600","76,800","75,000","56,150","4,239,325,000"
31/10/2022,"75,600",0.60,0.79,"75,000","76,000","73,700","108,470","8,200,332,000"
28/10/2022,"75,000",-0.80,-1.07,"75,800","76,300","74,700","87,580","6,568,500,000"
27/10/2022,"75,800",2.00,2.64,"73,800","76,200","73,700","93,590","7,094,122,000"
26/10/2022,"73,800",0.60,0.81,"73,200","74,500","72,700","62,510","4,613,238,000"
25/10/2022,"73,200",2.10,2.87,"71,100","74,500","71,100","156,460","11,452,872,000"
24/10/2022,"71,100",-2.80,-3.94,"73,900","74,500","71,000","142,610","10,139,571,000"
21/10/2022,"73,900",-3.90,-5.28,"77,800","77,700","73,900","156,490","11,564,611,000"
20/10/2022,"77,800",2.30,2.96,"75,500","78,500","75,300","173,030","13,461,734,000"
19/10/2022,"75,500",0.60,0.79,"74,900","76,200","74,700","102,370","7,728,935,000"
18/10/2022,"74,900",1.10,1.47,"73,800","75,300","74,000","87,900","6,583,710,000"
17/10/2022,"73,800",-0.20,-0.27,"74,000","73,900","72,600","70,740","5,220,612,000"
16/10/2022,"74,000",1.00,1.35,"73,000","74,500","73,600","84,420","6,247,080,000"
14/10/2022,"74,000",1.00,1.35,"73,000","74,500","73,600","84,420","6,247,080,000"
13/10/2022,"73,000",0.60,0.82,"72,400","73,000","71,500","82,920","6,053,160,000"
12/10/2022,"72,400",1.40,1.93,"71,000","73,300","71,000","146,310","10,592,844,000"
11/10/2022,"71,000",-3.00,-4.23,"74,000","74,000","71,000","159,360","11,314,560,000"
07/10/2022,"74,000",-2.50,-3.38,"76,500","76,200","74,000","206,100","15,251,400,000"
06/10/2022,"76,500",-1.90,-2.48,"78,400","78,900","76,500","126,670","9,690,255,000"
05/10/2022,"78,400",0.90,1.15,"77,500","79,500","78,400","97,190","7,619,696,000"
04/10/2022,"77,500",0.50,0.65,"77,000","79,000","77,200","204,000","15,810,000,000"
03/10/2022,"77,000",-3.50,-4.55,"80,500","80,300","76,400","124,560","9,591,120,000"
30/09/2022,"80,500",3.50,4.35,"77,000","80,800","76,900","210,990","16,984,695,000"
29/09/2022,"77,000",-1.00,-1.30,"78,000","80,100","77,000","130,390","10,040,030,000"
28/09/2022,"78,000",-2.50,-3.21,"80,500","80,400","78,000","204,840","15,977,520,000"
27/09/2022,"80,500",-1.00,-1.24,"81,500","82,000","80,500","93,290","7,509,845,000"
26/09/2022,"81,500",-0.90,-1.10,"82,400","82,000","80,300","186,360","15,188,340,000"
23/09/2022,"82,400",-0.50,-0.61,"82,900","83,100","82,100","84,060","6,926,544,000"
22/09/2022,"82,900",0.60,0.72,"82,300","83,000","81,900","117,240","9,719,196,000"
21/09/2022,"82,300",-1.10,-1.34,"83,400","83,300","82,300","77,540","6,381,542,000"
20/09/2022,"83,400",0.30,0.36,"83,100","83,800","82,300","57,500","4,795,500,000"
19/09/2022,"83,100",0.60,0.72,"82,500","83,600","81,900","178,370","14,822,547,000"
